Voyage ID,Ship ID,Ship Name,Encounter Hex,Encounter Type,Damage Taken
230,102,Gray Falcon,Hex N14,Sharks,4%
231,79,Scurvy Pearl,Hex O15,Pirates,25%
232,48,Scurvy Heart,Hex O15,Sharks,5%
233,3,Black Tortoise,Hex K13,Kraken,20%
233,3,Black Tortoise,Hex O14,Reef,27%
234,88,Purple Tortoise,Hex I14,Reef,34%
237,63,Red Duck,Hex P5,Harpies,0%
237,63,Red Duck,Hex M5,Pirates,0%
237,63,Red Duck,Hex K3,Sharks,4%
238,97,Bloody Swan,Hex Q14,Pirates,24%
239,57,Rusty Hind,Hex N5,Pirates,20%
239,57,Rusty Hind,Hex M4,Reef,10%
240,10,Purple Heart,Hex I7,Reef,15%
240,10,Purple Heart,Hex H10,Kraken,0%
240,10,Purple Heart,Hex H10,Merfolk,5%
242,53,Red Bottom,Hex I2,Iceberg,7%
242,53,Red Bottom,Hex E2,Storm,17%
243,105,Purple Bottom,Hex P13,Storm,14%
243,105,Purple Bottom,Hex P10,Harpies,0%
243,105,Purple Bottom,Hex P9,Pirates,10%
243,105,Purple Bottom,Hex P9,Reef,34%
243,105,Purple Bottom,Hex P9,Sharks,4%
243,105,Purple Bottom,Hex P8,Sharks,4%
244,28,Black Falcon,Hex O11,Harpies,0%
244,28,Black Falcon,Hex Q8,Reef,35%
245,104,White Bottom,Hex G10,Kraken,10%
245,104,White Bottom,Hex F9,Kraken,0%
245,104,White Bottom,Hex H6,Pirates,30%
247,18,Gray Swan,Hex Q8,Reef,7%
247,18,Gray Swan,Hex R9,Reef,4%
247,18,Gray Swan,Hex R10,Pirates,0%
247,18,Gray Swan,Hex R10,Harpies,0%
247,18,Gray Swan,Hex R10,Storm,0%
247,18,Gray Swan,Hex Q9,Reef,17%
247,18,Gray Swan,Hex Q8,Pirates,0%
248,49,Orange Hind,Hex O4,Kraken,30%
248,49,Orange Hind,Hex N4,Pirates,40%
248,49,Orange Hind,Hex P4,Sharks,5%
249,95,Saucy Tortoise,Hex Q8,Reef,44%
249,95,Saucy Tortoise,Hex Q9,Reef,4%
249,95,Saucy Tortoise,Hex R12,Storm,20%
250,101,Green Bottom,Hex L6,Kraken,54%
250,101,Green Bottom,Hex L6,Storm,20%
250,101,Green Bottom,Hex M6,Harpies,7%
251,92,Black Hind,Hex H11,Merfolk,15%
252,68,Mopey Heart,Hex O14,Sharks,5%
255,14,Green Diamond,Hex Q13,Pirates,0%
256,55,Scurvy Goose,Hex N7,Storm,14%
256,55,Scurvy Goose,Hex L7,Sharks,4%
256,55,Scurvy Goose,Hex L8,Pirates,27%
256,55,Scurvy Goose,Hex L8,Sharks,4%
256,55,Scurvy Goose,Hex J11,Pirates,17%
256,55,Scurvy Goose,Hex J11,Sharks,0%
256,55,Scurvy Goose,Hex J11,Sharks,0%
256,55,Scurvy Goose,Hex J12,Merfolk,0%
256,55,Scurvy Goose,Hex I12,Merfolk,0%
258,59,Silver Falcon,Hex M7,Storm,17%
258,59,Silver Falcon,Hex I9,Reef,14%
260,44,Purple Swan,Hex I4,Storm,5%
260,44,Purple Swan,Hex H6,Storm,25%
260,44,Purple Swan,Hex H11,Merfolk,0%
260,44,Purple Swan,Hex H12,Storm,0%
262,38,Rusty Swan,Hex H1,Harpies,4%
262,38,Rusty Swan,Hex F1,Sharks,4%
262,38,Rusty Swan,Hex F1,Storm,7%
262,38,Rusty Swan,Hex G2,Pirates,24%
262,38,Rusty Swan,Hex G2,Sharks,7%
262,38,Rusty Swan,Hex H2,Reef,4%
263,86,White Swan,Hex O14,Storm,30%
265,103,Saucy Swan,Hex Q14,Sharks,7%
265,103,Saucy Swan,Hex P12,Sharks,4%
265,103,Saucy Swan,Hex O14,Reef,30%
266,84,Silver Swan,Hex Q14,Harpies,0%
266,84,Silver Swan,Hex S12,Sharks,7%
266,84,Silver Swan,Hex S12,Storm,0%
266,84,Silver Swan,Hex S11,Sharks,0%
266,84,Silver Swan,Hex R12,Kraken,14%
267,74,White Goose,Hex G11,Harpies,14%
267,74,White Goose,Hex H10,Kraken,30%
267,74,White Goose,Hex H9,Harpies,14%
267,74,White Goose,Hex H6,Harpies,0%
267,74,White Goose,Hex H6,Kraken,14%
267,74,White Goose,Hex I4,Storm,7%
269,96,Silver Pearl,Hex K12,Kraken,30%
269,96,Silver Pearl,Hex K11,Pirates,10%
269,96,Silver Pearl,Hex L9,Sharks,0%
269,96,Silver Pearl,Hex N8,Pirates,0%
269,96,Silver Pearl,Hex N7,Pirates,27%
269,96,Silver Pearl,Hex O6,Harpies,0%
269,96,Silver Pearl,Hex O6,Sharks,0%
271,8,Silver Tortoise,Hex P6,Pirates,20%
271,8,Silver Tortoise,Hex M5,Pirates,0%
272,30,Gray Goose,Hex Q5,Storm,45%
273,24,Mopey Hind,Hex P9,Reef,24%
273,24,Mopey Hind,Hex P9,Sharks,10%
273,24,Mopey Hind,Hex P9,Harpies,0%
273,24,Mopey Hind,Hex P7,Sharks,4%
274,66,Saucy Falcon,Hex J4,Pirates,45%
274,66,Saucy Falcon,Hex O5,Storm,0%
274,66,Saucy Falcon,Hex P6,Storm,35%
275,82,Green Tortoise,Hex I7,Reef,7%
276,106,Rusty Heart,Hex J4,Sharks,7%
276,106,Rusty Heart,Hex J6,Pirates,0%
276,106,Rusty Heart,Hex J6,Harpies,4%
276,106,Rusty Heart,Hex I9,Harpies,0%
276,106,Rusty Heart,Hex I9,Reef,7%
276,106,Rusty Heart,Hex H11,Pirates,70%
277,60,Green Hind,Hex Q9,Reef,4%
277,60,Green Hind,Hex Q8,Dragon,57%
277,60,Green Hind,Hex P7,Harpies,7%
278,11,Black Pearl,Hex N14,Storm,0%
278,11,Black Pearl,Hex L11,Harpies,0%
278,11,Black Pearl,Hex L11,Sharks,15%
278,11,Black Pearl,Hex L10,Reef,5%
278,11,Black Pearl,Hex L8,Storm,0%
278,11,Black Pearl,Hex J5,Pirates,0%
280,43,Saucy Heart,Hex I14,Storm,70%
280,43,Saucy Heart,Hex I15,Reef,10%
280,43,Saucy Heart,Hex M15,Harpies,0%
281,41,Scurvy Tortoise,Hex I15,Reef,4%
281,41,Scurvy Tortoise,Hex J15,Sharks,0%
281,41,Scurvy Tortoise,Hex J15,Storm,7%
281,41,Scurvy Tortoise,Hex O15,Storm,10%
282,51,Golden Goose,Hex I13,Sharks,10%
282,51,Golden Goose,Hex L15,Reef,15%
282,51,Golden Goose,Hex N15,Storm,0%
282,51,Golden Goose,Hex O15,Sharks,0%
283,77,Bloody Goose,Hex R4,Pirates,30%
284,21,Rusty Pearl,Hex L5,Sharks,0%
284,21,Rusty Pearl,Hex N5,Kraken,20%
284,21,Rusty Pearl,Hex O5,Storm,5%
285,1,Purple Pearl,Hex J4,Pirates,0%
285,1,Purple Pearl,Hex J4,Storm,0%
285,1,Purple Pearl,Hex M5,Storm,0%
286,3,Black Tortoise,Hex O15,Harpies,0%
286,3,Black Tortoise,Hex K15,Storm,10%
286,3,Black Tortoise,Hex I14,Reef,17%
286,3,Black Tortoise,Hex H13,Storm,4%
287,62,Red Goose,Hex G11,Pirates,17%
287,62,Red Goose,Hex H11,Storm,0%
289,87,Orange Bottom,Hex P6,Storm,15%
289,87,Orange Bottom,Hex O5,Wyrd Majick Fyre,10%
289,87,Orange Bottom,Hex N4,Storm,15%
289,87,Orange Bottom,Hex L4,Storm,10%
290,53,Red Bottom,Hex I5,Pirates,57%
290,53,Red Bottom,Hex K8,Pirates,20%
290,53,Red Bottom,Hex L11,Reef,7%
291,33,Rusty Goose,Hex O15,Pirates,14%
292,23,Silver Duck,Hex I15,Reef,27%
294,16,Mopey Diamond,Hex K14,Sharks,15%
295,28,Black Falcon,Hex P9,Reef,10%
295,28,Black Falcon,Hex P10,Reef,20%
295,28,Black Falcon,Hex P13,Harpies,5%
296,32,Bloody Falcon,Hex Q8,Pirates,0%
296,32,Bloody Falcon,Hex P10,Reef,7%
296,32,Bloody Falcon,Hex P10,Sharks,0%
296,32,Bloody Falcon,Hex P10,Storm,0%
296,32,Bloody Falcon,Hex O11,Wyrd Majick Fyre,4%
296,32,Bloody Falcon,Hex P9,Storm,20%
296,32,Bloody Falcon,Hex P8,Reef,7%
296,32,Bloody Falcon,Hex P7,Sharks,0%
296,32,Bloody Falcon,Hex P7,Storm,0%
298,49,Orange Hind,Hex N5,Sharks,10%
299,54,White Pearl,Hex I5,Sharks,0%
299,54,White Pearl,Hex I6,Storm,10%
299,54,White Pearl,Hex H5,Sharks,5%
299,54,White Pearl,Hex H5,Storm,15%
300,45,Golden Tortoise,Hex H7,Pirates,0%
300,45,Golden Tortoise,Hex G7,Kraken,20%
301,42,Golden Swan,Hex I5,Harpies,15%
302,57,Rusty Hind,Hex L6,Storm,30%
302,57,Rusty Hind,Hex N6,Sharks,0%
302,57,Rusty Hind,Hex P6,Storm,25%
303,97,Bloody Swan,Hex R12,Storm,7%
303,97,Bloody Swan,Hex R11,Kraken,30%
303,97,Bloody Swan,Hex R11,Kraken,30%
304,48,Scurvy Heart,Hex Q14,Sharks,10%
304,48,Scurvy Heart,Hex Q14,Pirates,25%
305,59,Silver Falcon,Hex G10,Pirates,10%
305,59,Silver Falcon,Hex G10,Kraken,30%
305,59,Silver Falcon,Hex F9,Pirates,14%
305,59,Silver Falcon,Hex F9,Storm,4%
307,5,Green Falcon,Hex Q7,Storm,7%
307,5,Green Falcon,Hex P9,Pirates,40%
307,5,Green Falcon,Hex Q14,Harpies,7%
308,56,Green Heart,Hex P6,Storm,0%
308,56,Green Heart,Hex O6,Dragon,40%
308,56,Green Heart,Hex N5,Kraken,14%
308,56,Green Heart,Hex M4,Reef,4%
308,56,Green Heart,Hex L4,Sharks,7%
308,56,Green Heart,Hex K3,Reef,7%
308,56,Green Heart,Hex K3,Storm,0%
310,63,Red Duck,Hex I4,Pirates,20%
310,63,Red Duck,Hex K8,Harpies,0%
310,63,Red Duck,Hex J5,Sharks,7%
310,63,Red Duck,Hex J4,Pirates,30%
311,36,White Falcon,Hex Q12,Storm,15%
311,36,White Falcon,Hex Q11,Kraken,20%
311,36,White Falcon,Hex Q11,Sharks,0%
312,92,Black Hind,Hex H10,Sharks,0%
312,92,Black Hind,Hex H8,Harpies,0%
312,92,Black Hind,Hex H6,Kraken,15%
312,92,Black Hind,Hex H6,Sharks,10%
313,24,Mopey Hind,Hex O5,Harpies,0%
313,24,Mopey Hind,Hex L4,Sharks,0%
313,24,Mopey Hind,Hex L4,Storm,0%
313,24,Mopey Hind,Hex J3,Sharks,0%
315,72,Saucy Hind,Hex I6,Storm,17%
315,72,Saucy Hind,Hex I4,Harpies,7%
317,95,Saucy Tortoise,Hex N14,Pirates,20%
317,95,Saucy Tortoise,Hex N14,Storm,10%
317,95,Saucy Tortoise,Hex M14,Storm,0%
318,10,Purple Heart,Hex L15,Storm,10%
318,10,Purple Heart,Hex N15,Harpies,0%
319,44,Purple Swan,Hex I11,Kraken,10%
319,44,Purple Swan,Hex I11,Storm,0%
319,44,Purple Swan,Hex H11,Pirates,30%
319,44,Purple Swan,Hex H12,Storm,5%
320,8,Silver Tortoise,Hex Q8,Pirates,15%
320,8,Silver Tortoise,Hex Q8,Reef,5%
320,8,Silver Tortoise,Hex Q9,Reef,40%
321,18,Gray Swan,Hex O4,Pirates,0%
321,18,Gray Swan,Hex O4,Kraken,34%
321,18,Gray Swan,Hex M4,Harpies,7%
321,18,Gray Swan,Hex L4,Sharks,7%
321,18,Gray Swan,Hex L4,Dragon,10%
321,18,Gray Swan,Hex L4,Storm,17%
321,18,Gray Swan,Hex K3,Reef,4%
322,47,Gray Heart,Hex Q8,Pirates,27%
322,47,Gray Heart,Hex Q8,Reef,30%
322,47,Gray Heart,Hex Q8,Sharks,4%
322,47,Gray Heart,Hex R12,Sharks,4%
323,77,Bloody Goose,Hex Q7,Harpies,15%
323,77,Bloody Goose,Hex Q8,Reef,10%
324,74,White Goose,Hex J7,Reef,17%
324,74,White Goose,Hex J7,Wyrd Majick Fyre,17%
324,74,White Goose,Hex K8,Harpies,0%
324,74,White Goose,Hex M12,Sharks,0%
325,11,Black Pearl,Hex K4,Iceberg,30%
325,11,Black Pearl,Hex L6,Kraken,10%
325,11,Black Pearl,Hex L6,Storm,10%
325,11,Black Pearl,Hex P6,Sharks,0%
326,51,Golden Goose,Hex P12,Reef,10%
327,14,Green Diamond,Hex R12,Kraken,30%
327,14,Green Diamond,Hex R11,Kraken,20%
329,62,Red Goose,Hex H12,Harpies,4%
329,62,Red Goose,Hex H11,Pirates,17%
329,62,Red Goose,Hex I10,Storm,14%
330,35,Green Goose,Hex O7,Reef,14%
330,35,Green Goose,Hex N7,Sharks,0%
330,35,Green Goose,Hex N8,Merfolk,0%
330,35,Green Goose,Hex N8,Storm,4%
330,35,Green Goose,Hex M8,Merfolk,14%
330,35,Green Goose,Hex K8,Sharks,10%
330,35,Green Goose,Hex I9,Reef,7%
330,35,Green Goose,Hex I9,Wyrd Majick Fyre,4%
330,35,Green Goose,Hex I10,Pirates,30%
330,35,Green Goose,Hex I10,Storm,4%
330,35,Green Goose,Hex H11,Pirates,14%
331,100,Purple Goose,Hex Q7,Harpies,5%
331,100,Purple Goose,Hex Q8,Storm,10%
331,100,Purple Goose,Hex P9,Harpies,0%
331,100,Purple Goose,Hex P9,Reef,5%
331,100,Purple Goose,Hex P10,Reef,25%
332,104,White Bottom,Hex N12,Storm,4%
332,104,White Bottom,Hex N13,Pirates,17%
332,104,White Bottom,Hex O14,Pirates,0%
333,107,Red Tortoise,Hex J4,Storm,0%
337,102,Gray Falcon,Hex Q12,Sharks,0%
337,102,Gray Falcon,Hex Q11,Sharks,0%
337,102,Gray Falcon,Hex Q10,Pirates,0%
337,102,Gray Falcon,Hex P9,Pirates,0%
337,102,Gray Falcon,Hex P9,Harpies,7%
337,102,Gray Falcon,Hex P8,Pirates,10%
337,102,Gray Falcon,Hex P7,Harpies,0%
338,16,Mopey Diamond,Hex I10,Harpies,10%
339,1,Purple Pearl,Hex Q8,Reef,14%
339,1,Purple Pearl,Hex Q8,Storm,0%
339,1,Purple Pearl,Hex P9,Wyrd Majick Fyre,0%
339,1,Purple Pearl,Hex P10,Reef,4%
339,1,Purple Pearl,Hex P10,Storm,0%
342,45,Golden Tortoise,Hex L4,Reef,10%
342,45,Golden Tortoise,Hex L4,Iceberg,5%
342,45,Golden Tortoise,Hex L4,Storm,15%
342,45,Golden Tortoise,Hex M6,Sharks,0%
342,45,Golden Tortoise,Hex L6,Storm,20%
342,45,Golden Tortoise,Hex J5,Sharks,0%
342,45,Golden Tortoise,Hex J5,Storm,30%
343,33,Rusty Goose,Hex R14,Pirates,0%
343,33,Rusty Goose,Hex R13,Kraken,10%
343,33,Rusty Goose,Hex R13,Storm,0%
343,33,Rusty Goose,Hex S12,Kraken,7%
343,33,Rusty Goose,Hex R11,Kraken,7%
343,33,Rusty Goose,Hex R11,Sharks,7%
343,33,Rusty Goose,Hex R12,Kraken,14%
343,33,Rusty Goose,Hex R12,Sharks,0%
343,33,Rusty Goose,Hex Q14,Storm,0%
344,25,Saucy Goose,Hex Q8,Reef,5%
344,25,Saucy Goose,Hex Q7,Storm,15%
347,3,Black Tortoise,Hex I14,Pirates,27%
347,3,Black Tortoise,Hex I14,Storm,0%
347,3,Black Tortoise,Hex I15,Harpies,0%
347,3,Black Tortoise,Hex I15,Reef,17%
347,3,Black Tortoise,Hex I15,Storm,20%
347,3,Black Tortoise,Hex N15,Sharks,0%
348,82,Green Tortoise,Hex H8,Storm,0%
349,112,Golden Heart,Hex R4,Storm,0%
350,59,Silver Falcon,Hex H2,Reef,27%
350,59,Silver Falcon,Hex G2,Iceberg,20%
350,59,Silver Falcon,Hex H2,Reef,34%
350,59,Silver Falcon,Hex I2,Sharks,0%
351,56,Green Heart,Hex K4,Sharks,4%
351,56,Green Heart,Hex L4,Sharks,10%
351,56,Green Heart,Hex M4,Reef,20%
351,56,Green Heart,Hex M4,Storm,7%
351,56,Green Heart,Hex M3,Pirates,17%
351,56,Green Heart,Hex L4,Reef,10%
352,84,Silver Swan,Hex O14,Sharks,7%
352,84,Silver Swan,Hex L13,Sharks,7%
352,84,Silver Swan,Hex K13,Pirates,0%
352,84,Silver Swan,Hex J13,Sharks,4%
352,84,Silver Swan,Hex I13,Dragon,10%
352,84,Silver Swan,Hex H13,Pirates,0%
352,84,Silver Swan,Hex H13,Sharks,0%
353,113,Rusty Duck,Hex R10,Storm,17%
353,113,Rusty Duck,Hex Q8,Reef,17%
353,113,Rusty Duck,Hex P7,Storm,10%
354,97,Bloody Swan,Hex P12,Reef,14%
354,97,Bloody Swan,Hex P12,Sharks,7%
354,97,Bloody Swan,Hex Q10,Harpies,10%
354,97,Bloody Swan,Hex Q11,Kraken,7%
355,86,White Swan,Hex N13,Reef,5%
355,86,White Swan,Hex K13,Storm,35%
356,88,Purple Tortoise,Hex H13,Pirates,7%
356,88,Purple Tortoise,Hex J14,Storm,4%
356,88,Purple Tortoise,Hex L14,Harpies,0%
356,88,Purple Tortoise,Hex O14,Reef,24%
357,106,Rusty Heart,Hex H13,Pirates,0%
357,106,Rusty Heart,Hex H13,Sharks,7%
357,106,Rusty Heart,Hex K15,Harpies,4%
357,106,Rusty Heart,Hex L15,Pirates,17%
357,106,Rusty Heart,Hex L15,Harpies,0%
357,106,Rusty Heart,Hex L15,Storm,27%
358,55,Scurvy Goose,Hex H13,Pirates,17%
358,55,Scurvy Goose,Hex I10,Dragon,7%
358,55,Scurvy Goose,Hex H11,Dragon,14%
358,55,Scurvy Goose,Hex H12,Pirates,17%
358,55,Scurvy Goose,Hex H12,Sharks,0%
359,105,Purple Bottom,Hex P5,Pirates,10%
359,105,Purple Bottom,Hex O5,Sharks,0%
359,105,Purple Bottom,Hex O4,Kraken,20%
359,105,Purple Bottom,Hex M3,Storm,4%
359,105,Purple Bottom,Hex N3,Harpies,0%
359,105,Purple Bottom,Hex P5,Pirates,0%
361,54,White Pearl,Hex I2,Harpies,0%
361,54,White Pearl,Hex H2,Reef,80%
362,72,Saucy Hind,Hex H2,Reef,10%
362,72,Saucy Hind,Hex F2,Harpies,10%
363,10,Purple Heart,Hex N13,Sharks,0%
363,10,Purple Heart,Hex N13,Storm,30%
363,10,Purple Heart,Hex N12,Storm,35%
363,10,Purple Heart,Hex N13,Reef,30%
364,114,Rusty Falcon,Hex O14,Reef,4%
364,114,Rusty Falcon,Hex M14,Pirates,0%
364,114,Rusty Falcon,Hex L13,Pirates,7%
364,114,Rusty Falcon,Hex L13,Kraken,20%
364,114,Rusty Falcon,Hex L13,Sharks,0%
364,114,Rusty Falcon,Hex K13,Pirates,0%
364,114,Rusty Falcon,Hex K13,Kraken,4%
364,114,Rusty Falcon,Hex J13,Storm,0%
367,44,Purple Swan,Hex L14,Storm,15%
368,95,Saucy Tortoise,Hex H13,Pirates,44%
368,95,Saucy Tortoise,Hex L7,Kraken,7%
368,95,Saucy Tortoise,Hex M7,Storm,17%
368,95,Saucy Tortoise,Hex N6,Pirates,0%
368,95,Saucy Tortoise,Hex N6,Storm,20%
368,95,Saucy Tortoise,Hex O6,Harpies,4%
370,30,Gray Goose,Hex P7,Harpies,0%
370,30,Gray Goose,Hex H11,Storm,25%
371,111,Saucy Bottom,Hex I4,Harpies,0%
371,111,Saucy Bottom,Hex H5,Pirates,7%
371,111,Saucy Bottom,Hex I8,Wyrd Majick Fyre,20%
371,111,Saucy Bottom,Hex H10,Sharks,4%
372,63,Red Duck,Hex J6,Harpies,0%
372,63,Red Duck,Hex I8,Pirates,0%
372,63,Red Duck,Hex I8,Wyrd Majick Fyre,7%
373,42,Golden Swan,Hex I2,Pirates,20%
373,42,Golden Swan,Hex H2,Harpies,15%
374,18,Gray Swan,Hex J3,Pirates,20%
374,18,Gray Swan,Hex K3,Reef,7%
374,18,Gray Swan,Hex L4,Reef,10%
374,18,Gray Swan,Hex M4,Pirates,30%
374,18,Gray Swan,Hex M4,Merfolk,0%
374,18,Gray Swan,Hex N5,Storm,0%
374,18,Gray Swan,Hex P6,Harpies,4%
375,100,Purple Goose,Hex O14,Harpies,15%
376,74,White Goose,Hex Q14,Storm,0%
376,74,White Goose,Hex P12,Storm,34%
376,74,White Goose,Hex P10,Reef,10%
377,46,Bloody Diamond,Hex P13,Reef,10%
377,46,Bloody Diamond,Hex Q11,Kraken,7%
377,46,Bloody Diamond,Hex Q7,Storm,20%
378,23,Silver Duck,Hex K8,Storm,7%
379,62,Red Goose,Hex G10,Kraken,10%
379,62,Red Goose,Hex G10,Sharks,0%
379,62,Red Goose,Hex G9,Pirates,14%
379,62,Red Goose,Hex G7,Pirates,14%
379,62,Red Goose,Hex G7,Sharks,4%
379,62,Red Goose,Hex G7,Storm,4%
379,62,Red Goose,Hex H6,Sharks,0%
384,90,Mopey Tortoise,Hex K7,Storm,7%
384,90,Mopey Tortoise,Hex J9,Pirates,0%
384,90,Mopey Tortoise,Hex J9,Sharks,4%
384,90,Mopey Tortoise,Hex J9,Storm,7%
384,90,Mopey Tortoise,Hex I11,Kraken,30%
384,90,Mopey Tortoise,Hex H12,Storm,17%
385,27,Black Heart,Hex P7,Harpies,5%
385,27,Black Heart,Hex P8,Reef,5%
385,27,Black Heart,Hex Q11,Kraken,30%
385,27,Black Heart,Hex Q12,Harpies,0%
386,2,Black Swan,Hex O4,Kraken,20%
386,2,Black Swan,Hex O4,Sharks,10%
386,2,Black Swan,Hex M4,Iceberg,15%
387,115,Golden Falcon,Hex I4,Sharks,4%
387,115,Golden Falcon,Hex I7,Reef,7%
387,115,Golden Falcon,Hex I9,Wyrd Majick Fyre,10%
389,107,Red Tortoise,Hex H6,Storm,0%
389,107,Red Tortoise,Hex I4,Sharks,5%
391,47,Gray Heart,Hex N15,Sharks,0%
391,47,Gray Heart,Hex K15,Reef,17%
391,47,Gray Heart,Hex K15,Storm,14%
391,47,Gray Heart,Hex J13,Storm,7%
391,47,Gray Heart,Hex H13,Pirates,37%
392,103,Saucy Swan,Hex P13,Storm,14%
392,103,Saucy Swan,Hex P12,Reef,7%
392,103,Saucy Swan,Hex P12,Reef,17%
393,41,Scurvy Tortoise,Hex P12,Harpies,0%
393,41,Scurvy Tortoise,Hex O11,Storm,10%
393,41,Scurvy Tortoise,Hex P13,Sharks,0%
393,41,Scurvy Tortoise,Hex Q14,Sharks,4%
394,53,Red Bottom,Hex L15,Reef,4%
396,114,Rusty Falcon,Hex F12,Harpies,0%
396,114,Rusty Falcon,Hex D9,Sharks,4%
396,114,Rusty Falcon,Hex E10,Pirates,0%
396,114,Rusty Falcon,Hex E11,Kraken,20%
397,85,Rusty Diamond,Hex L15,Storm,5%
397,85,Rusty Diamond,Hex N15,Sharks,5%
399,102,Gray Falcon,Hex N5,Pirates,0%
399,102,Gray Falcon,Hex N5,Kraken,20%
399,102,Gray Falcon,Hex L5,Pirates,0%
399,102,Gray Falcon,Hex J5,Harpies,0%
399,102,Gray Falcon,Hex J5,Sharks,7%
399,102,Gray Falcon,Hex J4,Pirates,27%
399,102,Gray Falcon,Hex J4,Merfolk,4%
400,49,Orange Hind,Hex H7,Harpies,0%
401,24,Mopey Hind,Hex G4,Reef,24%
401,24,Mopey Hind,Hex G4,Storm,10%
401,24,Mopey Hind,Hex F4,Pirates,17%
401,24,Mopey Hind,Hex I4,Sharks,7%
403,117,Orange Bottom,Hex G4,Reef,7%
403,117,Orange Bottom,Hex H4,Storm,14%
403,117,Orange Bottom,Hex I4,Storm,14%
404,36,White Falcon,Hex O14,Reef,45%
404,36,White Falcon,Hex J13,Kraken,0%
405,79,Scurvy Pearl,Hex Q12,Storm,15%
406,3,Black Tortoise,Hex M13,Storm,0%
406,3,Black Tortoise,Hex L13,Kraken,4%
407,118,Black Duck,Hex H13,Harpies,0%
407,118,Black Duck,Hex I14,Reef,17%
407,118,Black Duck,Hex I15,Pirates,7%
407,118,Black Duck,Hex O15,Pirates,0%
408,65,Orange Duck,Hex Q7,Harpies,0%
408,65,Orange Duck,Hex Q8,Reef,25%
409,60,Green Hind,Hex P4,Pirates,0%
409,60,Green Hind,Hex P4,Iceberg,14%
409,60,Green Hind,Hex O3,Harpies,4%
409,60,Green Hind,Hex O3,Iceberg,17%
409,60,Green Hind,Hex Q2,Sharks,0%
409,60,Green Hind,Hex Q3,Pirates,10%
409,60,Green Hind,Hex Q3,Sharks,0%
409,60,Green Hind,Hex Q3,Storm,0%
409,60,Green Hind,Hex Q4,Pirates,34%
409,60,Green Hind,Hex Q4,Harpies,0%
410,23,Silver Duck,Hex J2,Storm,0%
410,23,Silver Duck,Hex J1,Storm,14%
410,23,Silver Duck,Hex J0,Reef,30%
410,23,Silver Duck,Hex I2,Storm,7%
411,59,Silver Falcon,Hex H2,Iceberg,4%
411,59,Silver Falcon,Hex E3,Harpies,0%
411,59,Silver Falcon,Hex I2,Iceberg,17%
412,56,Green Heart,Hex J4,Sharks,7%
412,56,Green Heart,Hex J4,Storm,0%
412,56,Green Heart,Hex K5,Pirates,0%
412,56,Green Heart,Hex M5,Pirates,0%
412,56,Green Heart,Hex O6,Iceberg,17%
414,104,White Bottom,Hex O15,Pirates,14%
414,104,White Bottom,Hex N15,Harpies,0%
414,104,White Bottom,Hex L13,Storm,0%
414,104,White Bottom,Hex K13,Sharks,0%
414,104,White Bottom,Hex J13,Pirates,0%
414,104,White Bottom,Hex J13,Kraken,0%
416,51,Golden Goose,Hex R11,Storm,20%
418,82,Green Tortoise,Hex K12,Sharks,4%
418,82,Green Tortoise,Hex M9,Reef,7%
418,82,Green Tortoise,Hex M9,Sharks,0%
418,82,Green Tortoise,Hex O7,Harpies,0%
418,82,Green Tortoise,Hex O7,Reef,4%
419,71,Golden Duck,Hex P5,Harpies,4%
419,71,Golden Duck,Hex P4,Iceberg,10%
419,71,Golden Duck,Hex P4,Sharks,0%
419,71,Golden Duck,Hex O2,Sharks,0%
419,71,Golden Duck,Hex O2,Storm,24%
419,71,Golden Duck,Hex P4,Sharks,4%
420,25,Saucy Goose,Hex Q9,Reef,45%
421,21,Rusty Pearl,Hex Q8,Reef,5%
421,21,Rusty Pearl,Hex P9,Reef,10%
421,21,Rusty Pearl,Hex P10,Storm,0%
422,57,Rusty Hind,Hex P5,Iceberg,20%
422,57,Rusty Hind,Hex O5,Iceberg,15%
423,72,Saucy Hind,Hex L8,Storm,10%
423,72,Saucy Hind,Hex J4,Iceberg,17%
425,88,Purple Tortoise,Hex O12,Reef,7%
425,88,Purple Tortoise,Hex L9,Reef,27%
425,88,Purple Tortoise,Hex J5,Iceberg,4%
427,84,Silver Swan,Hex I13,Harpies,4%
427,84,Silver Swan,Hex J13,Harpies,7%
427,84,Silver Swan,Hex J13,Kraken,0%
427,84,Silver Swan,Hex L14,Sharks,4%
427,84,Silver Swan,Hex M14,Harpies,0%
427,84,Silver Swan,Hex N14,Sharks,7%
428,116,Golden Pearl,Hex P6,Iceberg,30%
428,116,Golden Pearl,Hex O6,Sharks,5%
429,105,Purple Bottom,Hex N8,Reef,4%
429,105,Purple Bottom,Hex N7,Harpies,4%
430,101,Green Bottom,Hex N5,Kraken,67%
430,101,Green Bottom,Hex M5,Harpies,0%
431,54,White Pearl,Hex K3,Iceberg,20%
434,8,Silver Tortoise,Hex I13,Pirates,45%
435,115,Golden Falcon,Hex H10,Pirates,50%
435,115,Golden Falcon,Hex G9,Pirates,0%
435,115,Golden Falcon,Hex H10,Pirates,27%
435,115,Golden Falcon,Hex H10,Kraken,4%
435,115,Golden Falcon,Hex H11,Sharks,0%
437,30,Gray Goose,Hex G8,Kraken,30%
438,90,Mopey Tortoise,Hex J13,Sharks,10%
438,90,Mopey Tortoise,Hex N15,Harpies,7%
439,74,White Goose,Hex N8,Reef,27%
442,42,Golden Swan,Hex H2,Iceberg,20%
